Text,string_City,score_Count People Found Review Helpful,date_Date Created,string_Name,score_Overall Rating,string_Place Location,string_State,string_User Name,Concepts
"I have shopped in Mejuri several times and have always had a good experience there. The staff are attentive but not pushy. I was allowed to browse and try on items. When I needed more attention, on all occasions the salespeople worked with me, giving styling advice and and staying within my budget.",Houston,0,2024-05-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Amy Lipke,
"It has been over a year since i got my helix piercing done and it still has not properly healed and I have done the necessary steps on not sleeping on it and using solution. In addition, I their flatbacks used for piercings are too short and does not leave room for any swelling hence why I believe my helix never healed properly because of the tight jewelry. My industrial piercing I got a few months after that is already healed. I do not recommend. I came from out of town and ended up spending $100+ for the jewelry and the piercing service for me to finally make the decision to let it heal and let the money go to waste.",Houston,0,2024-04-10 00:00:00,Mejuri,1,"888 Westheimer Rd Suite 158, Houston, TX",TX,Dianne May,
The staff was welcoming and super helpful as soon as I entered the store. The peices here are beautiful and minimalistic and great quality. I was allowed to browse and try on whatever I liked and I eventually found the perfect pair of earrings for a birthday present. Will definitely be coming back and will recommend to my friends.,Houston,0,2024-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Taylor,
Thank you to Alice who took very good care of my fiancé and I! She was very attentive to all our needs!,Houston,0,2024-10-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Ricky,
Love love love! Jewelry and store is stunning and the staff is so kind and attentive. I went in to get a piercing with Bre and it was such a treat. She was warm and gentle and made sure to explain everything thoroughly to me. I love my piercing and will absolutely be back :),Houston,0,2024-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Hannah Fabiola,
Laura was so great! My experience at this location was awesome! They helped pick between what styles I was considering. Im so excited to wear my new jewelry & cant wait to purchase again! Also love that it is 14k solid yellow gold & not plated which Im very excited about (wont tarnish).,Houston,0,2024-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Maggie McDonald,
"Really enjoyed my piercing experience at Mejuri, I got both my upper lobes pierced and they came out great! The lady helped me pick out some nice pieces and got my positioning perfect in comparison to my lower lobes that I had done previously. Im very satisfied and definitely want some more!",Houston,0,2024-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Dalvin Cash,
My husband bought me a gold necklace from here for my bday about a month ago. Im a teacher (so is my hubby) and have a very sedimentary life. The clasp was always loose and the necklace kept falling off. It happened again and now I cant find it. Money down the drain. Im very upset about the quality of their jewelry and feel awful that my husband spent all this money for me not to have it A MONTH LATER. He even customized it with our wedding date :(I do not recommend this place.,Houston,2,2024-02-10 00:00:00,Mejuri,1,"888 Westheimer Rd Suite 158, Houston, TX",TX,Katia Castellanos,
Where do I begin?! Immediately upon walking in my jaw dropped as the store itself is breathtaking. I was greeted by Nadine and she was so gorgeous and kind! She helped me pick out the perfect gift for my bestfriends 30th birthday. Do not miss out on going in and getting something beautiful for yourself or someone else. The quality of the jewelry is superb. My only issue is now Im obsessed 😅 thank you and all the staff members for treating me so well!,Houston,1,2023-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Christian Matranga,
"One thing I loved is that they have a range of items and styles to fit my budget! The service was friendly and helpful, and I appreciated the detail they put into packaging my item.Will definitely be back!",Houston,0,2024-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Erin Elwin,
Started shopping here for my partner and now Im obsessed! I wont buy jewelry anywhere else. Nadine is amazing and very helpful. I had no idea what I was doing and she took very good care of me. I left very confident and satisfied.,Houston,0,2023-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Aishia Chunn,
Absolutely stunning store and perfect location! Upon arrival I was greeted by Sydney who was super sweet and helpful. She found the earrings I had been looking for and was very knowledgeable on all things Mejuri! Cant recommend this store enough :),Houston,0,2023-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Nicole Frizzell,
"My friend and I got our ears pierced by Kelsey and it was such an amazing experience. Kelsey and the staff were so sweet and patient. The whole process was very sanitary, which is key. I highly recommend getting your piercing here!",Houston,0,2023-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,B Positive,
"Absolutely horrible customer treatment, there is such poor quality of communication as well as lack of respect for the customer in order for them to truly justify their desired wishes to the employees. The environment is very assuming and totally makes the customer uncomfortable by being seen with much prejudice. Employees can be much more open towards helping and being kind to the customers than being very careless of how they might feel when being asked a serious question. Lacking quite poorly to provide ultimate assistance and help with any questions or concerns the customer may have just like I did. I was truly most profoundly disappointed and dissatisfied with the customer service towards me when I truly adored the online store itself. Perhaps I believe there should much more attention given to the customers at the in person shop as well as it has been provided to me online.",Houston,5,2023-02-10 00:00:00,Mejuri,1,"888 Westheimer Rd Suite 158, Houston, TX",TX,Ayse Civelek,
"Bought a necklace, 2 sets of earrings, and 2 rings. All made of gold vermeil. Followed the care instructions provided. Within 3 months, they were severely tarnished. Was at least expecting they would last a year. Very disappointing considering their jewelry is NOT cheap.",Houston,2,2024-02-10 00:00:00,Mejuri,1,"888 Westheimer Rd Suite 158, Houston, TX",TX,Heather Samara,
"Manuela was so kind, patient, and knowledgeable. She helped me pick something out for Mothers Day within my budget that was beautiful, and more importantly, that my mom loved. The store was also having a flower special for mothers day so it was a double-win. Thanks for all of your help, Manuela!",Houston,0,2024-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Laura Gomez Duarte,
Wonderful experience. Sydney helped me pick out a beautiful necklace and a pair of earrings! I gave her a basic idea of what I was looking for and she knew exactly what direction to point me in. 10/10 experience.,Houston,0,2023-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Alexis Guerrero,
I had a great experience at this store. When I walked in I was greeted and the associate that assisted me was very nice and gave great recommendations on additional jewelry pieces to go with the necklace I came for. I recommend a visit to this location!,Houston,0,2023-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,J McDaniel,
"Beautifully designed jewelry boutique in a earthy courtyard. Love the location as its central and surrounded by other shopping boutiques, eateries & cafes. The staff were all wonderful and incredibly helpful! Will definitely be a regular here",Houston,1,2023-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Tori Vives,
Great customer service. I was in and out super fast. I would appreciate it if there was more info about the piercings on display though. Do they use a gun or a needle? Appt needed? Not sure.,Houston,0,2023-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Cindy Ibarra,
girlfriend loved the gift and the service was incredible. SHOUTOUT IZZY who helped me out even though the store was closed.,Houston,0,2024-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Juanmanuel Roman,
"Shelby immediately greeted me and got me in and out with a warranty situation. Shes badass, will be back to shop more soon.",Houston,0,2024-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Mario Rodriguez,
piercing went THROUGH my EAR. was super painful. do not get your ears pierced here if you care about the wellbeing of your ears!,Houston,2,2024-02-10 00:00:00,Mejuri,1,"888 Westheimer Rd Suite 158, Houston, TX",TX,Aliya Shariff,
"The customer service was great at this location. Not certain of what I actually wanted, an employee helped me sort through a few options. I was 100% satisfied with my purchase and with my visit.",Houston,1,2023-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,Calycia Franklin,
One of the greatest jewlery store in town there employess where very helpfull and managed to help me pick what i wanted and bare with me asking so many questions and trying alot of there great collection and manager to find what i was looking forThank you alot all of the great crew,Houston,1,2023-02-10 00:00:00,Mejuri,5,"888 Westheimer Rd Suite 158, Houston, TX",TX,fadi elhaddad,
